customerid,gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,contract,paperlessbilling,paymentmethod,monthlycharges,totalcharges,churn,tenure_band,charge_band,num_services,lifetime_value,churn_label
6143-JQKEA,Male,0,0,0,10,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),45.8,436.2,0,0–12 mo,Medium,0,458.0,Retained
8676-OOQEJ,Male,0,0,0,4,0,0,DSL,0,0,0,1,0,0,Month-to-month,0,Electronic check,30.5,118.4,0,0–12 mo,Low,1,122.0,Retained
5515-IDEJJ,Male,0,1,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.9,19.9,1,0–12 mo,Low,0,19.9,Churned
9701-CDXHR,Female,0,1,0,51,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,69.15,3649.6,0,49–60 mo,High,0,3526.65,Retained
7450-NWRTR,Male,1,0,0,12,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,99.45,1200.15,1,0–12 mo,Premium,3,1193.4,Churned
8124-NZVGJ,Female,0,0,0,6,0,0,DSL,0,0,0,1,1,1,One year,1,Mailed check,49.25,255.6,0,0–12 mo,Medium,3,295.5,Retained
2162-FRZAA,Male,0,1,1,63,0,0,DSL,0,1,1,1,0,0,Two year,0,Bank transfer (automatic),39.35,2395.05,0,61–72 mo,Medium,3,2479.05,Retained
5376-DEQCP,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.6,70.6,1,0–12 mo,High,0,70.6,Churned
5118-MUEYH,Female,0,1,0,48,1,1,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Credit card (automatic),105.1,5083.55,0,37–48 mo,Premium,4,5044.799999999999,Retained
9095-HFAFX,Female,0,0,0,5,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),81.0,389.6,1,0–12 mo,High,1,405.0,Churned
5627-TVBPP,Female,0,0,1,35,1,0,No,0,0,0,0,0,0,One year,1,Credit card (automatic),20.1,644.5,0,25–36 mo,Low,0,703.5,Retained
2379-ENZGV,Male,0,0,0,6,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,84.85,523.5,1,0–12 mo,High,2,509.09999999999997,Churned
3936-QQFLL,Male,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.75,39.3,0,0–12 mo,Low,0,39.5,Retained
2589-AYCRP,Female,0,0,0,50,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),19.75,989.05,0,49–60 mo,Low,0,987.5,Retained
4067-HLYQI,Female,0,0,0,33,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),70.4,2406.1,0,25–36 mo,High,0,2323.2000000000003,Retained
5124-EOGYE,Male,0,0,0,31,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.45,638.55,0,25–36 mo,Low,0,633.9499999999999,Retained
5057-RKGLH,Female,0,1,1,9,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.35,191.1,0,0–12 mo,Low,0,183.15,Retained
0292-WEGCH,Female,0,1,1,54,1,1,DSL,0,1,1,1,1,1,Month-to-month,1,Electronic check,86.2,4524.05,0,49–60 mo,High,5,4654.8,Retained
8910-ICHIU,Female,0,0,0,46,1,0,Fiber optic,1,1,1,0,1,0,One year,1,Credit card (automatic),95.65,4664.2,0,37–48 mo,Premium,4,4399.900000000001,Retained
4097-YODCF,Male,0,0,1,34,1,1,Fiber optic,1,1,0,0,1,1,One year,1,Electronic check,103.8,3470.8,0,25–36 mo,Premium,4,3529.2,Retained
9715-WZCLW,Male,0,1,1,71,1,1,Fiber optic,1,0,0,0,1,1,Two year,1,Electronic check,97.2,6910.3,0,61–72 mo,Premium,3,6901.2,Retained
9786-YWNHU,Female,0,1,1,63,1,0,DSL,1,1,1,1,0,0,Two year,0,Mailed check,63.55,4014.2,0,61–72 mo,Medium,4,4003.6499999999996,Retained
6407-GSJNL,Female,0,0,0,51,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),24.95,1288.0,0,49–60 mo,Low,0,1272.45,Retained
6005-OBZPH,Female,1,0,0,26,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,89.15,2277.65,1,25–36 mo,High,2,2317.9,Churned
4049-ZPALD,Female,0,1,0,64,1,0,Fiber optic,1,0,1,0,1,1,Two year,1,Bank transfer (automatic),99.0,6375.8,0,61–72 mo,Premium,4,6336.0,Retained
7932-WPTDS,Female,1,1,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.8,24.8,1,0–12 mo,Low,0,24.8,Churned
3733-UOCWF,Male,1,1,0,61,1,1,Fiber optic,0,1,0,1,0,0,One year,1,Bank transfer (automatic),85.55,5251.75,0,61–72 mo,High,2,5218.55,Retained
6833-JMZYP,Female,0,0,0,15,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Credit card (automatic),94.0,1505.45,0,13–24 mo,High,3,1410.0,Retained
2722-VOJQL,Male,0,0,0,64,1,1,Fiber optic,0,1,0,1,1,1,One year,1,Credit card (automatic),105.65,6903.1,1,61–72 mo,Premium,4,6761.6,Churned
1310-QRITU,Female,0,0,0,18,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,50.3,913.3,0,13–24 mo,Medium,0,905.4,Retained
8961-QDZZJ,Female,0,1,1,57,1,0,Fiber optic,0,1,0,0,1,1,One year,1,Electronic check,95.0,5535.8,0,49–60 mo,High,3,5415.0,Retained
9715-SBVSU,Male,0,1,1,14,1,0,DSL,1,1,0,0,0,1,Two year,1,Bank transfer (automatic),61.4,815.55,0,13–24 mo,Medium,3,859.6,Retained
8490-BXHEO,Male,1,0,0,18,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),80.55,1411.65,0,13–24 mo,High,1,1449.8999999999999,Retained
7173-TETGO,Female,1,1,0,72,1,1,Fiber optic,1,0,0,0,0,0,Two year,0,Bank transfer (automatic),78.5,5602.25,0,61–72 mo,High,1,5652.0,Retained
7929-SKFGK,Male,0,1,0,70,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),114.3,8244.3,0,61–72 mo,Premium,6,8001.0,Retained
2300-RQGOI,Female,0,0,0,38,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.05,741.5,0,37–48 mo,Low,0,761.9,Retained
3563-SVYLG,Male,0,1,1,68,1,0,DSL,1,1,1,1,0,0,Two year,0,Credit card (automatic),62.65,4375.8,0,61–72 mo,Medium,4,4260.2,Retained
5228-EXCET,Male,0,0,0,13,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,80.85,1008.7,1,13–24 mo,High,1,1051.05,Churned
6435-VWCCY,Male,1,1,0,65,1,1,Fiber optic,1,1,0,0,1,0,Two year,1,Credit card (automatic),92.7,5968.4,0,61–72 mo,High,3,6025.5,Retained
4998-IKFSE,Female,0,0,0,30,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Electronic check,100.45,3096.9,0,25–36 mo,Premium,3,3013.5,Retained
8630-QSGXK,Male,0,1,0,51,1,1,DSL,0,0,0,1,1,1,Two year,1,Bank transfer (automatic),75.2,3901.25,0,49–60 mo,High,3,3835.2000000000003,Retained
2455-USLMV,Female,0,0,0,31,1,1,Fiber optic,1,0,1,0,0,0,Month-to-month,1,Credit card (automatic),84.75,2613.4,0,25–36 mo,High,2,2627.25,Retained
7394-FKDNK,Female,0,1,0,9,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,89.45,853.1,1,0–12 mo,High,2,805.0500000000001,Churned
9488-FVZCC,Female,0,1,1,72,1,1,DSL,1,1,1,1,0,1,Two year,1,Bank transfer (automatic),79.5,5661.7,0,61–72 mo,High,5,5724.0,Retained
6331-LWDTQ,Male,0,0,0,10,1,1,DSL,0,0,0,0,1,1,Month-to-month,1,Credit card (automatic),72.15,794.25,1,0–12 mo,High,2,721.5,Churned
5995-WWKKG,Female,0,0,0,37,1,0,No,0,0,0,0,0,0,One year,1,Electronic check,19.8,695.05,0,37–48 mo,Low,0,732.6,Retained
1597-FZREH,Female,0,0,0,2,1,0,DSL,0,0,1,1,1,1,Month-to-month,0,Electronic check,76.4,160.8,1,0–12 mo,High,4,152.8,Churned
7879-CGSFV,Male,0,0,0,55,1,0,Fiber optic,1,1,0,0,1,1,One year,1,Mailed check,100.9,5552.05,0,49–60 mo,Premium,4,5549.5,Retained
9921-EZKBY,Male,0,0,1,33,1,1,Fiber optic,1,0,1,0,0,1,Month-to-month,1,Bank transfer (automatic),95.3,3275.15,0,25–36 mo,Premium,3,3144.9,Retained
7432-FFVAR,Female,0,1,1,46,1,0,Fiber optic,0,0,1,1,0,1,One year,0,Bank transfer (automatic),90.95,4236.6,0,37–48 mo,High,3,4183.7,Retained
7246-ZGQDF,Female,0,0,1,1,1,0,DSL,1,0,0,1,0,0,Month-to-month,0,Electronic check,54.5,54.5,0,0–12 mo,Medium,2,54.5,Retained
7000-WCEVQ,Female,1,0,0,20,1,1,DSL,0,0,0,0,0,1,Month-to-month,1,Mailed check,61.6,1174.35,1,13–24 mo,Medium,1,1232.0,Churned
0727-IWKVK,Male,0,1,0,9,1,0,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,79.9,741.7,1,0–12 mo,High,2,719.1,Churned
5959-BELXA,Male,1,0,0,32,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Credit card (automatic),96.15,3019.25,1,25–36 mo,Premium,2,3076.8,Churned
4456-RHSNB,Female,0,1,1,19,1,0,DSL,0,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),49.6,962.9,0,13–24 mo,Medium,1,942.4,Retained
3512-IZIKN,Female,0,1,0,70,1,1,DSL,1,0,1,1,0,0,Two year,0,Credit card (automatic),65.3,4759.75,1,61–72 mo,High,3,4571.0,Churned
2481-SBOYW,Female,0,0,1,61,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),25.0,1498.35,0,61–72 mo,Low,0,1525.0,Retained
7109-MFBYV,Male,0,0,0,26,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,45.45,1233.15,0,25–36 mo,Medium,0,1181.7,Retained
1833-TCXKK,Male,0,1,0,45,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),107.75,4882.8,0,37–48 mo,Premium,4,4848.75,Retained
1832-PEUTS,Male,0,1,1,62,1,1,Fiber optic,0,0,1,0,1,0,Two year,1,Credit card (automatic),89.1,5411.65,0,61–72 mo,High,2,5524.2,Retained
6141-OOXUQ,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.65,19.65,1,0–12 mo,Low,0,19.65,Churned
8660-BUETV,Female,0,0,0,3,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,44.75,148.05,0,0–12 mo,Medium,0,134.25,Retained
0580-PIQHM,Female,0,1,1,41,1,1,Fiber optic,1,1,1,0,0,1,One year,1,Bank transfer (automatic),101.6,3930.55,0,37–48 mo,Premium,4,4165.599999999999,Retained
5696-CEIQJ,Male,0,1,1,67,1,0,Fiber optic,0,1,1,1,1,1,Two year,0,Bank transfer (automatic),103.15,6895.5,0,61–72 mo,Premium,5,6911.05,Retained
7503-ZGUZJ,Male,0,0,0,1,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Mailed check,84.65,84.65,1,0–12 mo,High,1,84.65,Churned
1696-HXOWK,Female,0,1,0,71,1,1,Fiber optic,1,1,0,0,1,0,One year,0,Mailed check,95.65,6856.95,0,61–72 mo,Premium,3,6791.150000000001,Retained
3026-ATZYV,Female,0,1,1,37,1,0,DSL,1,1,0,0,1,1,One year,0,Bank transfer (automatic),75.1,2658.8,0,37–48 mo,High,4,2778.7,Retained
4012-YCFAI,Male,0,1,0,60,1,0,DSL,1,1,0,1,0,0,Two year,1,Mailed check,61.35,3766.2,0,49–60 mo,Medium,3,3681.0,Retained
2506-TNFCO,Female,1,1,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.55,69.55,1,0–12 mo,High,0,69.55,Churned
9970-QBCDA,Female,0,0,0,6,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),19.7,129.55,0,0–12 mo,Low,0,118.19999999999999,Retained
8718-PTMEZ,Female,0,0,0,13,0,0,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,31.05,347.25,1,13–24 mo,Low,1,403.65000000000003,Churned
9496-IVVRP,Female,0,1,1,11,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),51.0,581.7,0,0–12 mo,Medium,1,561.0,Retained
2207-OBZNX,Male,0,0,0,7,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,51.0,354.05,1,0–12 mo,Medium,1,357.0,Churned
2657-VPXTA,Female,0,1,1,10,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,88.85,929.45,0,0–12 mo,High,2,888.5,Retained
6551-VLJMV,Male,0,1,0,34,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.05,679.0,0,25–36 mo,Low,0,681.7,Retained
1221-GHZEP,Female,0,0,0,62,1,0,DSL,1,0,0,1,0,1,Two year,1,Mailed check,65.1,3846.75,0,61–72 mo,High,3,4036.2,Retained
9289-LBQVU,Male,0,1,0,64,1,1,DSL,0,1,0,1,0,1,One year,1,Mailed check,70.15,4480.7,0,61–72 mo,High,3,4489.6,Retained
6142-VSJQO,Female,0,1,1,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),44.35,44.35,1,0–12 mo,Medium,0,44.35,Churned
3458-IDMFK,Male,0,0,0,25,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,20.75,499.4,0,25–36 mo,Low,0,518.75,Retained
6933-FHBZC,Female,0,0,0,26,1,0,DSL,0,1,1,0,0,0,One year,1,Mailed check,56.05,1553.2,0,25–36 mo,Medium,2,1457.3,Retained
0221-NAUXK,Male,0,0,1,10,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),19.95,219.5,0,0–12 mo,Low,0,199.5,Retained
9770-KXGQU,Female,0,0,0,53,1,1,Fiber optic,1,1,1,0,1,0,One year,0,Mailed check,98.6,5311.85,0,49–60 mo,Premium,4,5225.799999999999,Retained
6437-UKHMV,Female,0,0,0,7,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,79.7,586.05,1,0–12 mo,High,1,557.9,Churned
6538-POCHL,Male,0,0,0,33,1,0,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Credit card (automatic),79.0,2576.8,0,25–36 mo,High,2,2607.0,Retained
6726-NNFWD,Female,1,1,0,71,1,0,Fiber optic,0,1,1,0,0,1,Two year,0,Credit card (automatic),89.45,6435.25,0,61–72 mo,High,3,6350.95,Retained
3002-WQZWT,Female,0,0,0,29,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.2,1993.25,0,25–36 mo,High,0,2151.8,Retained
4277-UDIEF,Male,0,1,1,24,1,1,DSL,1,0,0,1,1,1,Month-to-month,0,Bank transfer (automatic),81.0,1923.85,0,13–24 mo,High,4,1944.0,Retained
1208-NBVFH,Male,0,1,1,20,1,0,DSL,0,0,1,0,0,0,Month-to-month,1,Electronic check,49.6,939.8,0,13–24 mo,Medium,1,992.0,Retained
4912-PIGUY,Female,0,0,0,1,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,84.6,84.6,0,0–12 mo,High,1,84.6,Retained
1114-CENIM,Male,0,0,1,54,1,1,DSL,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),55.0,3092.65,1,49–60 mo,Medium,1,2970.0,Churned
6060-DRTNL,Female,1,0,0,5,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Mailed check,84.85,415.55,1,0–12 mo,High,2,424.25,Churned
2725-TTRIQ,Female,0,1,1,72,1,1,DSL,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),84.2,5986.55,0,61–72 mo,High,5,6062.400000000001,Retained
3374-TTZTK,Male,0,1,0,52,1,0,Fiber optic,1,1,1,1,1,1,Two year,1,Electronic check,106.3,5487.0,0,49–60 mo,Premium,6,5527.599999999999,Retained
8990-ZXLSU,Female,0,0,0,9,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,69.05,651.5,0,0–12 mo,High,0,621.4499999999999,Retained
2275-RBYQS,Female,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,45.4,45.4,0,0–12 mo,Medium,0,45.4,Retained
8473-VUVJN,Male,1,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,73.65,73.65,1,0–12 mo,High,0,73.65,Churned
6289-CPNLD,Male,0,1,1,33,1,0,DSL,0,0,1,1,1,1,One year,1,Mailed check,73.9,2405.05,1,25–36 mo,High,4,2438.7000000000003,Churned
5536-SLHPM,Female,0,1,0,55,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,77.75,4458.15,1,49–60 mo,High,1,4276.25,Churned
4419-UJMUS,Male,0,1,1,69,1,1,Fiber optic,0,0,0,1,1,1,Two year,1,Electronic check,99.35,6856.45,0,61–72 mo,Premium,3,6855.15,Retained
7794-JASDG,Male,0,0,0,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,50.75,50.75,0,0–12 mo,Medium,1,50.75,Retained
7609-YBPXG,Male,0,0,0,54,1,1,DSL,1,0,1,1,1,1,Two year,0,Bank transfer (automatic),87.1,4735.2,0,49–60 mo,High,5,4703.4,Retained
5519-TEEUH,Male,0,0,1,33,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,20.15,682.15,0,25–36 mo,Low,0,664.9499999999999,Retained
7856-GANIL,Male,1,1,0,45,1,1,Fiber optic,0,1,1,1,1,0,One year,1,Bank transfer (automatic),98.7,4525.8,0,37–48 mo,Premium,4,4441.5,Retained
0804-XBFBV,Female,0,0,1,11,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,25.2,321.05,0,0–12 mo,Low,0,277.2,Retained
2676-OXPPQ,Male,0,0,0,6,1,0,DSL,1,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),55.7,335.65,0,0–12 mo,Medium,2,334.20000000000005,Retained
3703-TTEPD,Male,0,0,0,21,1,0,DSL,1,0,1,0,1,0,Month-to-month,0,Bank transfer (automatic),65.35,1424.4,0,13–24 mo,High,3,1372.35,Retained
2799-TSLAG,Female,0,1,1,65,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),25.3,1748.55,0,61–72 mo,Low,0,1644.5,Retained
0196-VULGZ,Female,1,1,0,6,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.35,474.9,1,0–12 mo,High,1,506.09999999999997,Churned
8837-VVWLQ,Female,0,0,0,8,1,0,Fiber optic,1,0,0,0,1,0,Month-to-month,0,Electronic check,84.95,668.4,1,0–12 mo,High,2,679.6,Churned
2696-NARTR,Male,0,0,0,11,1,0,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Electronic check,73.85,926.25,1,0–12 mo,High,1,812.3499999999999,Churned
2208-NKVVH,Male,0,1,1,43,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,24.25,1077.95,0,37–48 mo,Low,0,1042.75,Retained
7614-QVWQL,Male,0,1,1,49,0,0,DSL,0,1,0,0,1,1,One year,1,Bank transfer (automatic),51.8,2541.25,1,49–60 mo,Medium,3,2538.2,Churned
1976-CFOCS,Female,1,1,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,46.0,46.0,1,0–12 mo,Medium,0,46.0,Churned
4631-OACRM,Male,1,0,0,15,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,79.4,1156.1,1,13–24 mo,High,1,1191.0,Churned
7139-JZFVG,Male,0,1,1,60,1,0,DSL,1,1,1,0,0,0,Two year,0,Bank transfer (automatic),60.5,3694.45,0,49–60 mo,Medium,3,3630.0,Retained
4987-GQWPO,Male,0,0,0,17,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),25.1,382.8,0,13–24 mo,Low,0,426.70000000000005,Retained
3755-JBMNH,Male,1,1,0,16,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),71.8,1167.8,1,13–24 mo,High,0,1148.8,Churned
1757-TCATG,Male,0,1,1,35,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),20.05,746.75,0,25–36 mo,Low,0,701.75,Retained
6345-ULYRW,Male,1,1,0,44,1,1,Fiber optic,0,1,0,0,0,1,One year,0,Mailed check,88.4,3912.9,1,37–48 mo,High,2,3889.6000000000004,Churned
4776-XSKYQ,Female,0,1,1,12,0,0,DSL,0,0,0,1,0,0,One year,0,Credit card (automatic),30.25,368.85,0,0–12 mo,Low,1,363.0,Retained
8048-DSDFQ,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.2,20.2,0,0–12 mo,Low,0,20.2,Retained
5753-QQWPW,Female,0,0,0,28,1,0,DSL,1,1,0,1,0,0,One year,1,Electronic check,59.9,1654.7,0,25–36 mo,Medium,3,1677.2,Retained
6010-DDPPW,Male,0,1,0,70,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),25.15,1940.85,0,61–72 mo,Low,0,1760.5,Retained
1809-DMJHQ,Female,0,0,1,5,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,46.0,221.7,1,0–12 mo,Medium,0,230.0,Churned
6693-FRIRW,Male,0,0,0,18,1,0,Fiber optic,0,1,1,0,1,1,Month-to-month,0,Credit card (automatic),101.3,1794.65,0,13–24 mo,Premium,4,1823.3999999999999,Retained
6586-MYGKD,Male,0,1,0,70,1,1,DSL,1,0,0,1,1,1,Two year,1,Credit card (automatic),76.95,5289.8,0,61–72 mo,High,4,5386.5,Retained
3173-NVMPX,Female,0,1,1,9,1,1,DSL,0,1,0,0,0,0,Month-to-month,1,Mailed check,55.3,501.2,0,0–12 mo,Medium,1,497.7,Retained
0248-PGHBZ,Female,1,0,0,67,1,0,Fiber optic,1,1,0,1,1,0,Two year,1,Bank transfer (automatic),92.45,6140.85,0,61–72 mo,High,4,6194.150000000001,Retained
0623-GDISB,Female,0,0,0,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),48.45,48.45,0,0–12 mo,Medium,1,48.45,Retained
2892-GESUL,Female,0,1,1,18,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.35,309.25,0,13–24 mo,Low,0,348.3,Retained
6923-EFPNL,Male,0,0,0,4,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),51.75,201.1,1,0–12 mo,Medium,0,207.0,Churned
7472-EQOAV,Male,1,1,1,71,1,0,Fiber optic,1,1,1,0,0,0,One year,1,Bank transfer (automatic),86.7,6179.35,0,61–72 mo,High,3,6155.7,Retained
9574-RKJIF,Male,0,1,1,30,1,1,Fiber optic,1,1,0,0,1,0,Month-to-month,1,Electronic check,94.4,2838.7,1,25–36 mo,High,3,2832.0,Churned
2043-WVTQJ,Male,0,1,0,1,1,0,DSL,1,0,1,0,0,0,Month-to-month,0,Mailed check,55.7,55.7,0,0–12 mo,Medium,2,55.7,Retained
8034-RYTVV,Female,0,0,0,55,1,1,Fiber optic,1,0,1,0,0,0,One year,1,Credit card (automatic),84.25,4589.85,0,49–60 mo,High,2,4633.75,Retained
3863-QSTYI,Male,0,0,0,59,1,0,DSL,0,0,1,1,1,0,Month-to-month,1,Electronic check,64.65,3735.45,0,49–60 mo,Medium,3,3814.3500000000004,Retained
2619-WFQWU,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,70.15,70.15,1,0–12 mo,High,0,70.15,Churned
5044-LRQAQ,Female,0,1,0,7,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),69.2,477.55,0,0–12 mo,High,0,484.40000000000003,Retained
1716-LSAMB,Male,0,1,1,45,1,0,DSL,1,0,0,1,0,0,Two year,0,Bank transfer (automatic),54.65,2553.7,0,37–48 mo,Medium,2,2459.25,Retained
1333-PBMXB,Female,0,1,1,54,1,1,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),24.75,1342.15,0,49–60 mo,Low,0,1336.5,Retained
6546-OPBBH,Male,0,1,1,51,1,1,No,0,0,0,0,0,0,One year,1,Mailed check,23.95,1216.35,0,49–60 mo,Low,0,1221.45,Retained
5985-BEHZK,Female,1,1,0,72,1,1,Fiber optic,0,1,1,0,1,1,One year,0,Credit card (automatic),105.0,7578.05,0,61–72 mo,Premium,4,7560.0,Retained
9127-QRZMH,Male,0,1,0,44,1,0,DSL,1,1,0,1,0,0,One year,1,Bank transfer (automatic),59.85,2603.95,0,37–48 mo,Medium,3,2633.4,Retained
5919-VCZYM,Male,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.05,42.7,0,0–12 mo,Low,0,40.1,Retained
9644-KVCNC,Female,0,0,0,66,1,1,Fiber optic,0,0,1,0,1,0,One year,1,Bank transfer (automatic),92.15,6056.9,0,61–72 mo,High,2,6081.900000000001,Retained
2137-DQMEV,Male,0,1,1,68,0,0,DSL,1,1,0,0,1,0,One year,0,Mailed check,44.8,2983.65,0,61–72 mo,Medium,3,3046.3999999999996,Retained
8174-LNWMW,Female,0,0,0,31,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.9,689.35,0,25–36 mo,Low,0,647.9,Retained
9279-CJEOJ,Female,1,0,0,21,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),95.4,2025.1,0,13–24 mo,Premium,2,2003.4,Retained
7964-VEXDG,Male,0,0,1,21,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Electronic check,80.35,1747.2,0,13–24 mo,High,1,1687.35,Retained
2404-JIBFC,Female,0,1,1,55,1,1,DSL,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),85.1,4657.95,0,49–60 mo,High,5,4680.5,Retained
0778-NELLA,Male,0,0,0,9,0,0,DSL,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),34.7,296.1,1,0–12 mo,Low,1,312.3,Churned
8029-XYPWT,Male,1,1,0,71,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),115.05,8016.6,0,61–72 mo,Premium,6,8168.55,Retained
4614-NUVZD,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,81.1,81.1,1,0–12 mo,High,1,81.1,Churned
4632-PAOYU,Male,0,1,1,22,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.95,433.5,0,13–24 mo,Low,0,438.9,Retained
3803-KMQFW,Female,0,1,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.55,20.55,1,0–12 mo,Low,0,20.55,Churned
6804-GDMOI,Female,0,0,0,61,1,1,Fiber optic,0,0,1,1,1,1,Two year,1,Electronic check,106.6,6428.4,1,61–72 mo,Premium,4,6502.599999999999,Churned
2990-OGYTD,Female,0,1,0,67,1,1,DSL,0,1,1,1,1,1,Two year,0,Bank transfer (automatic),86.15,5883.85,0,61–72 mo,High,5,5772.05,Retained
